"","language_id","lemma","word_form"
"4295","uk","який","якого"
"4296","uk","кожний","кожного"
"4297","uk","наш","наших"
"4298","uk","свій","своїх"
"4299","uk","такий","таких"
"4300","uk","той","тих"
"4301","uk","цей","цих"
"4302","uk","деякий","деяких"
"4303","uk","інший","інших"
"4304","uk","який","яких"
"4305","uk","весь","всіх"
"4306","uk","увесь","усіх"
"4307","uk","мій","мій"
"4308","uk","наш","наш"
"4309","uk","свій","свій"
"4310","uk","такий","такий"
"4311","uk","той","той"
"4312","uk","цей","цей"
"4313","uk","інший","інший"
"4314","uk","який","який"
"4315","uk","якийсь","якийсь"
"4316","uk","весь","весь"
"4317","uk","кожний","кожен"
"4318","uk","наш","наші"
"4319","uk","свій","свої"
"4320","uk","такий","такі"
"4321","uk","той","ті"
"4322","uk","цей","ці"
"4323","uk","інший","інші"
"4324","uk","який","які"
"4325","uk","якийсь","якісь"
"4326","uk","сам","самі"
"4327","uk","весь","всі"
"4328","uk","увесь","усі"
"4329","uk","мій","мою"
"4330","uk","наш","нашу"
"4331","uk","її","її"
"4332","uk","їх","їх"
"4333","uk","його","його"
"4334","uk","свій","свою"
"4335","uk","такий","таку"
"4336","uk","той","ту"
"4337","uk","цей","цю"
"4338","uk","який","яку"
"4339","uk","весь","всю"
"4340","uk","свій","своє"
"4341","uk","такий","таке"
"4342","uk","цей","це"
"4343","uk","який","яке"
"4344","uk","весь","все"
"4345","uk","багато","багато"
"4346","uk","декілька","декілька"
"4347","uk","кілька","кілька"
"4348","uk","свій","своїй"
"4349","uk","цей","цій"
"4350","uk","який","якій"
"4351","uk","один","одному"
"4352","uk","який","якому"
"4353","uk","свій","своїм"
"4354","uk","той","тим"
"4355","uk","цей","цим"
"4356","uk","один","одним"
"4357","uk","який","яким"
"4358","uk","наш","нашої"
"4359","uk","свій","своєї"
"4360","uk","такий","такої"
"4361","uk","цей","цієї"
"4362","uk","який","якої"
"4363","uk","свій","своєю"
"4364","uk","який","якою"
"4365","uk","такий","таким"
"4366","uk","свій","своїми"
"4367","uk","інший","іншими"
"4368","uk","той","тому"
"4369","uk","цей","цьому"
"4370","uk","мій","моя"
"4371","uk","наш","наша"
"4372","uk","один","одна"
"4373","uk","такий","така"
"4374","uk","той","та"
"4375","uk","цей","ця"
"4376","uk","який","яка"
"4377","uk","сам","сама"
"4378","uk","сам","сам"
"4379","ur","تمام","تمام"
"4380","ur","دیگر","دیگر"
"4381","ur","ہر","ہر"
"4382","ur","کیا","کیا"
"4383","ur","کچھ","کچھ"
"4384","ur","کم","کم"
"4385","ur","کئی","کئی"
"4386","ur","بعض","بعض"
"4387","ur","یہ","اسی"
"4388","ur","ایسا","ایسی"
"4389","ur","ایسا","ایسے"
"4390","ur","یہ","اس"
"4391","ur","یہ","ان"
"4392","ur","جو","جن"
"4393","ur","وہ","ان"
"4394","ur","کوئی","کسی"
"4395","ur","یہ","یہ"
"4396","ur","یہ","یہی"
"4397","ur","اسی","اسی"
"4398","ur","جو","جس"
"4399","ur","وہ","اس"
"4400","ur","ایسا","ایسا"
"4401","ur","کوئی","کوئی"
"4402","ur","جو","جو"
"4403","ur","وہ","وہ"
"4404","ur","چند","چند"
"4405","ur","بہت","بہت"
"4406","ur","زیادہ","زیادہ"
"4407","vi","các","các"
"4408","vi","mấy","mấy"
"4409","vi","mọi","mọi"
"4410","vi","một số","một số"
"4411","vi","những","những"
"4412","vi","vài","vài"
"4413","zh","_","其他"
"4414","zh","_","另"
"4415","zh","_","所有"
"4416","zh","_","該"
"4417","zh","_","這"
"4418","zh","_","這些"
"4419","zh","_","那"
"4420","zh","什么","什么"
"4421","zh","任何","任何"
"4422","zh","全","全"
"4423","zh","全部","全部"
"4424","zh","其他","其他"
"4425","zh","前","前"
"4426","zh","另","另"
"4427","zh","各","各"
"4428","zh","各種","各種"
"4429","zh","同","同"
"4430","zh","所有","所有"
"4431","zh","整個","整個"
"4432","zh","本","本"
"4433","zh","某些","某些"
"4434","zh","此","此"
"4435","zh","每","每"
"4436","zh","每個","每個"
"4437","zh","每年","每年"
"4438","zh","該","該"
"4439","zh","这","这"
"4440","zh","這","這"
"4441","zh","這些","這些"
"4442","zh","那","那"
"4443","af","asook","asook"
"4444","af","en","en"
"4445","af","maar","maar"
"4446","af","of","of"
"4447","ar",",","_"
"4448","ar","""","_"
"4449","ar",">awo_1","أو"
"4450","ar","f","_"
"4451","ar","l","_"
"4452","ar","none","_"
"4453","ar","w","_"
"4454","ar","w","و"
"4455","ar","wa_1","و"
"4456","ar","إِذ","إذ"
"4457","ar","إِذ","اذ"
"4458","ar","إِذَا","إذا"
"4459","ar","إِذَا","اذا"
"4460","ar","أَم","أم"
"4461","ar","أَن","أن"
"4462","ar","أَن","ان"
"4463","ar","أَنَّ","أن"
"4464","ar","أَنَّ","ان"
"4465","ar","إِن","إن"
"4466","ar","إِنَّ","إن"
"4467","ar","إِنَّ","ان"
"4468","ar","إِنَّمَا","إنما"
"4469","ar","أَو","أو"
"4470","ar","أَو","او"
"4471","ar","أَي","أي"
"4472","ar","أَي","اي"
"4473","ar","بَعدَمَا","بعدما"
"4474","ar","بَل","بل"
"4475","ar","بَيدَ","بيد"
"4476","ar","بَينَمَا","بينما"
"4477","ar","ثُمَّ","ثم"
"4478","ar","حَتَّى","حتى"
"4479","ar","حَسَبَمَا","حسبما"
"4480","ar","حَيثُ","حيث"
"4481","ar","طَالَمَا","طالما"
"4482","ar","عِندَمَا","عندما"
"4483","ar","فَ","ف"
"4484","ar","فِيمَا","فيما"
"4485","ar","كَمَا","كما"
"4486","ar","كَي","كي"
"4487","ar","لِ","ل"
"4488","ar","لِأَنَّ","لأن"
"4489","ar","لِأَنَّ","لان"
"4490","ar","لِذَا","لذا"
"4491","ar","لِذٰلِكَ","لذلك"
"4492","ar","لٰكِن","لٰكن"
"4493","ar","لٰكِنَّ","لكن"
"4494","ar","لٰكِنَّ","لٰكن"
"4495","ar","لِكَي","لكي"
"4496","ar","لَو","لو"
"4497","ar","مِمَّا","مما"
"4498","ar","وَ","و"
"4499","ar","ha","_"
"4500","ar","h","_"
"4501","bg","а","а"
"4502","bg","ама","ама"
"4503","bg","и","&"
"4504","bg","и","и"
"4505","bg","или","или"
"4506","bg","ни","ни"
"4507","bg","нито","нито"
"4508","bg","но","но"
"4509","bg","та","та"
"4510","bxr","ба","ба"
"4511","bxr","болон","болон"
"4512","ca","i","i"
"4513","ca","mentre","mentre"
"4514","ca","ni","ni"
"4515","ca","o","o"
"4516","ca","però","però"
"4517","ca","sinó","sinó"
"4518","ca","y","y"
"4519","cop","ⲏ","ⲏ"
"4520","cop","ⲁⲩⲱ","ⲁⲩⲱ"
"4521","cop","ⲁⲗⲗⲁ","ⲁⲗⲗⲁ"
"4522","cop","ϫⲉ","ϫⲉ"
"4523","cop","ϩⲱⲥⲧⲉ","ϩⲱⲥⲧⲉ"
"4524","cs","ale","ale"
"4525","cs","aneb","aneb"
"4526","cs","anebo","anebo"
"4527","cs","ani","ani"
"4528","cs","avšak","avšak"
"4529","cs","až","až"
"4530","cs","buď","buď"
"4531","cs","buďto","buďto"
"4532","cs","či","či"
"4533","cs","čili","čili"
"4534","cs","jak","jak"
"4535","cs","jednak","jednak"
"4536","cs","jenomže","jenomže"
"4537","cs","jenže","jenže"
"4538","cs","kdežto","kdežto"
"4539","cs","nebo","anebo"
"4540","cs","nebo","nebo"
"4541","cs","neboli","neboli"
"4542","cs","neboť","neboť"
"4543","cs","nicméně","nicméně"
"4544","cs","nýbrž","nýbrž"
"4545","cs","ovšem","ovšem"
"4546","cs","proto","proto"
"4547","cs","sice","sice"
"4548","cs","tak","tak"
"4549","cs","tedy","tedy"
"4550","cs","tudíž","tudíž"
"4551","cs","však","však"
"4552","cs","vždyť","vždyť"
"4553","cs","krát","krát"
"4554","cs","plus","plus"
"4555","cu","а","а"
"4556","cu","и","Ꙇ"
"4557","cu","и","ꙇ"
"4558","cu","и","Ꙇ҅"
"4559","cu","и","ꙇ҅"
"4560","cu","и","и"
"4561","cu","или","или"
"4562","cu","ли","ли"
"4563","cu","ни","ни"
"4564","cu","нъ","нъ"
"4565","da","&","&"
"4566","da","eller","eller"
"4567","da","for","for"
"4568","da","men","men"
"4569","da","og","og"
"4570","da","samt","samt"
"4571","de","_","aber"
"4572","de","_","als"
"4573","de","_","doch"
"4574","de","_","oder"
"4575","de","_","und"
"4576","de","_","wie"
"4577","de","aber","aber"
"4578","de","als","als"
"4579","de","and","and"
"4580","de","denn","denn"
"4581","de","doch","doch"
"4582","de","entweder","entweder"
"4583","de","jedoch","jedoch"
"4584","de","noch","noch"
"4585","de","oder","oder"
"4586","de","sondern","sondern"
"4587","de","sowie","sowie"
"4588","de","sowohl","sowohl"
"4589","de","und","und"
"4590","de","weder","weder"
"4591","de","wie","wie"
"4592","el","αλλά","αλλά"
"4593","el","είτε","είτε"
"4594","el","ή","ή"
"4595","el","και","και"
"4596","el","όμως","όμως"
"4597","el","ούτε","ούτε"
"4598","el","ωστόσο","ωστόσο"
"4599","en","&","&"
"4600","en","and","and"
"4601","en","but","but"
"4602","en","either","either"
"4603","en","neither","neither"
"4604","en","nor","nor"
"4605","en","not","not"
"4606","en","or","or"
"4607","en","plus","plus"
"4608","en","yet","yet"
"4609","es","_","e"
"4610","es","_","o"
"4611","es","_","pero"
"4612","es","_","y"
"4613","es","&amp;","&"
"4614","es","and","and"
"4615","es","aunque","aunque"
"4616","es","como","como"
"4617","es","e","e"
"4618","es","mientras","mientras"
"4619","es","ni","ni"
"4620","es","o","o"
"4621","es","para","para"
"4622","es","pero","pero"
"4623","es","pues","pues"
"4624","es","que","que"
"4625","es","si","si"
"4626","es","sino","sino"
"4627","es","u","u"
"4628","es","y","y"
"4629","et","aga","aga"
"4630","et","ega","ega"
"4631","et","ehk","ehk"
"4632","et","ent","ent"
"4633","et","ja","ja"
"4634","et","kui","kui"
"4635","et","kuid","kuid"
"4636","et","ning","ning"
"4637","et","vaid","vaid"
"4638","et","või","või"
"4639","eu","ala","ala"
"4640","eu","aldiz","aldiz"
"4641","eu","alta","alta"
"4642","eu","arren","arren"
"4643","eu","baina","baina"
"4644","eu","baizik","baizik"
"4645","eu","behintzat","behintzat"
"4646","eu","beraz","beraz"
"4647","eu","berriz","berriz"
"4648","eu","bestalde","bestalde"
"4649","eu","edo","edo"
"4650","eu","edota","edota"
"4651","eu","ere","ere"
"4652","eu","eta","eta"
"4653","eu","ezik","ezik"
"4654","eu","gainera","gainera"
"4655","eu","halaber","halaber"
"4656","eu","nahiz","nahiz"
"4657","eu","ordea","ordea"
"4658","eu","ostera","ostera"
"4659","fa","یا","یا"
"4660","fa","اما","اما"
"4661","fa","بلکه","بلکه"
"4662","fa","که","که"
"4663","fa","نیز","نیز"
"4664","fa","هم","هم"
"4665","fa","همچنین","همچنین"
"4666","fa","و","و"
"4667","fa","ولی","ولی"
"4668","fi","eli","eli"
"4669","fi","että","että"
"4670","fi","ja","ja"
"4671","fi","joko","joko"
"4672","fi","kuin","kuin"
"4673","fi","mutta","mutta"
"4674","fi","sekä","sekä"
"4675","fi","tai","tai"
"4676","fi","vaan","vaan"
"4677","fi","vai","vai"
"4678","fi","mutta","mut"
"4679","fr","_","et"
"4680","fr","_","mais"
"4681","fr","_","ou"
"4682","fr","and","and"
"4683","fr","car","car"
"4684","fr","donc","donc"
"4685","fr","et","et"
"4686","fr","mais","mais"
"4687","fr","ni","ni"
"4688","fr","or","or"
"4689","fr","ou","ou"
"4690","fr","puis","puis"
"4691","fr","soit","soit"
"4692","ga","agus","agus"
"4693","ga","agus","is"
"4694","ga","ná","ná"
"4695","ga","nó","nó"
"4696","gl","e","e"
"4697","gl","mais","mais"
"4698","gl","nin","nin"
"4699","gl","ou","ou"
"4700","gl","pero","pero"
"4701","gl","senón","senón"
"4702","got","aiþþau","aiþþau"
"4703","got","ak","ak"
"4704","got","akei","akei"
"4705","got","aþþan","aþþan"
"4706","got","iþ","iþ"
"4707","got","jah","jah"
"4708","got","jah","jan"
"4709","got","jah","jas"
"4710","got","jah","jaþ"
"4711","got","jaþþe","jaþþe"
"4712","got","ni","ni"
"4713","got","nih","nih"
"4714","got","-uh","uh"
"4715","got","-uh","uþ"
"4716","got","þau","þau"
"4717","grc","ἤ","ἤ"
"4718","grc","ἤ","ἢ"
"4719","grc","ἤ","ἦ"
"4720","grc","ἤ","ἠὲ"
"4721","grc","δὲ","δὲ"
"4722","grc","δε","δ̓"
"4723","grc","δέ","δ̓"
"4724","grc","δέ","δὲ"
"4725","grc","δέ","δέ"
"4726","grc","ἠδέ","ἠδ̓"
"4727","grc","ἠδέ","ἠδὲ"
"4728","grc","ἰδέ","ἰδὲ"
"4729","grc","ἠέ","ἠὲ"
"4730","grc","εἴτε","εἴτε"
"4731","grc","καί","καὶ"
"4732","grc","καί","καί"
"4733","grc","κἀν","κἂν"
"4734","grc","ἀλλά","ἀλλ’"
"4735","grc","ἀλλά","ἀλλ̓"
"4736","grc","ἀλλά","ἀλλὰ"
"4737","grc","ἀλλά","ἀλλά"
"4738","grc","μή","μὴ"
"4739","grc","μή","μή"
"4740","grc","μηδέ","μηδὲ"
"4741","grc","μήτε","μήτε"
"4742","grc","οὐδέ","οὐδ’"
"4743","grc","οὐδέ","οὐδὲ"
"4744","grc","οὐδέ","οὐδέ"
"4745","grc","οὐτε","οὔτε"
"4746","grc","οὔτε","οὔτε"
"4747","grc","ἐπεί","ἐπεὶ"
"4748","grc","ἐπεί","ἐπεί"
"4749","grc","ἐπεί","ἐπειδὴ"
"4750","grc","ἐπεί","ἐπείτε"
"4751","grc","ἀτάρ","αὐτὰρ"
"4752","grc","τε","τ̓"
"4753","grc","τε","τε"
"4754","he","_","ו"
"4755","he","_","עקב"
"4756","he","אבל","אבל"
"4757","he","או","או"
"4758","he","אולם","אולם"
"4759","he","אילו","אילו"
"4760","he","אך","אך"
"4761","he","אלא","אלא"
"4762","he","אפילו","אפילו"
"4763","he","באשר","באשר"
"4764","he","בניגוד","בניגוד"
"4765","he","הרי","הרי"
"4766","he","ו","ו"
"4767","he","כאילו","כאילו"
"4768","he","כלומר","כלומר"
"4769","he","לכן","לכן"
"4770","he","למשל","למשל"
"4771","he","מאחר","מאחר"
"4772","he","מאשר","מאשר"
"4773","hi","_","या"
"4774","hi","_","लेकिन"
"4775","hi","अथवा","अथवा"
"4776","hi","एवं","एवं"
"4777","hi","जबकि","जबकि"
"4778","hi","तथा","तथा"
"4779","hi","पर","पर"
"4780","hi","मगर","मगर"
"4781","hi","या","या"
"4782","hi","लेकिन","लेकिन"
"4783","hi","व","व"
"4784","hr","a","a"
"4785","hr","ali","ali"
"4786","hr","dakle","dakle"
"4787","hr","i","i"
"4788","hr","ili","ili"
"4789","hr","nego","nego"
"4790","hr","ni","ni"
"4791","hr","niti","niti"
"4792","hr","no","no"
"4793","hr","pa","pa"
"4794","hr","te","te"
"4795","hsb","a","a"
"4796","hsb","abo","abo"
"4797","hsb","ale","ale"
"4798","hu","ám","ám"
"4799","hu","azonban","azonban"
"4800","hu","de","de"
"4801","hu","és","és"
"4802","hu","hanem","hanem"
"4803","hu","hiszen","hiszen"
"4804","hu","így","így"
"4805","hu","illetve","illetve"
"4806","hu","is","is"
"4807","hu","majd","majd"
"4808","hu","pedig","pedig"
"4809","hu","s","s"
"4810","hu","sem","sem"
"4811","hu","sőt","sőt"
"4812","hu","tehát","tehát"
"4813","hu","ugyanis","ugyanis"
"4814","hu","vagy","vagy"
"4815","hu","valamint","valamint"
"4816","hu","viszont","viszont"
"4817","id","_","atau"
"4818","id","_","dan"
"4819","id","_","karena"
"4820","id","_","maupun"
"4821","id","_","serta"
"4822","id","_","tetapi"
"4823","it","and","and"
"4824","it","cioè","cioè"
"4825","it","e","e"
"4826","it","e","ed"
"4827","it","ma","ma"
"4828","it","mentre","mentre"
"4829","it","né","né"
"4830","it","né","nè"
"4831","it","nè","nè"
"4832","it","nonché","nonché"
"4833","it","o","o"
"4834","it","o","od"
"4835","it","oppure","oppure"
"4836","it","ovvero","ovvero"
"4837","it","quindi","quindi"
"4838","it","sia","sia"
"4839","ja","また","また"
"4840","ja","ただ","ただ"
"4841","ja","なお","なお"
"4842","ja","でも","でも"
"4843","ja","だが","だが"
"4844","ja","しかし","しかし"
"4845","ja","ただし","ただし"
"4846","ja","および","および"
"4847","ja","および","及び"
"4848","ja","または","または"
"4849","ja","それに","それに"
"4850","ja","そして","そして"
"4851","ja","ちなみに","ちなみに"
"4852","ja","あるいは","あるいは"
"4853","ja","一方","一方"
"4854","kk","бірақ","бірақ"
"4855","kk","және","және"
"4856","kk","мен","мен"
"4857","kk","немесе","немесе"
"4858","kmr","lê","lê"
"4859","kmr","û","û"
"4860","ko","_","및"
"4861","ko","_","또는"
"4862","ko","_","그리고"
"4863","la","ac","ac"
"4864","la","an","an"
"4865","la","at1","at"
"4866","la","atque","ac"
"4867","la","atque","atque"
"4868","la","atque1","ac"
"4869","la","atque1","atque"
"4870","la","aut","aut"
"4871","la","aut1","aut"
"4872","la","autem","autem"
"4873","la","autem1","autem"
"4874","la","et","et"
"4875","la","et1","et"
"4876","la","etiam","etiam"
"4877","la","nam","nam"
"4878","la","nam1","nam"
"4879","la","nec","nec"
"4880","la","nec1","nec"
"4881","la","neque","nec"
"4882","la","neque","neque"
"4883","la","quam","quam"
"4884","la","que","c"
"4885","la","que","que"
"4886","la","que1","c"
"4887","la","que1","que"
"4888","la","sed","sed"
"4889","la","sed1","sed"
"4890","la","sive","seu"
"4891","la","sive","sive"
